id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,handle
1401924057126277122,1401856296408731650,2021-06-07 16:28:36 BST,2021-06-07,16:28:36,100,71072209,mlb1977,meleon 🌸,,@MattHancock Oh please 🤦‍♀️,en,[],[],[],0,0,0,[],[],https://twitter.com/mlb1977/status/1401924057126277122,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401922883169959939,1401922883169959939,2021-06-07 16:23:56 BST,2021-06-07,16:23:56,100,20678866,mennewsdesk,Manchester News MEN,,"Over 25s invited for Covid-19 vaccine, Matt Hancock announces  https://t.co/onGsyqalwc",en,[],['https://www.manchestereveningnews.co.uk/news/uk-news/over-25s-invited-covid-19-20760621'],[],0,4,8,[],[],https://twitter.com/MENnewsdesk/status/1401922883169959939,False,,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
1401920797380333577,1401920797380333577,2021-06-07 16:15:39 BST,2021-06-07,16:15:39,100,20678866,mennewsdesk,Manchester News MEN,,"Advice from the JCVI on vaccinating teenagers will be available 'in a matter of weeks', Matt Hancock has said   https://t.co/72KBwBzGaS",en,[],['https://www.manchestereveningnews.co.uk/news/uk-news/commons-live-matt-hancock-delivers-20759596'],[],0,1,2,[],[],https://twitter.com/MENnewsdesk/status/1401920797380333577,False,,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
1401920159888064514,1401913090577518593,2021-06-07 16:13:07 BST,2021-06-07,16:13:07,100,206222486,erniet99,We've left now,,"@nadhimzahawi @GregHands @MattHancock @HouseofCommons mate, how's your family new ""medical supply "" company doing. Any orders or commisions from UK supplies or anything else to do with Covid 19.",en,[],[],[],1,0,9,[],[],https://twitter.com/ernieT99/status/1401920159888064514,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'nadhimzahawi', 'name': 'Nadhim Zahawi', 'id': '121127090'}, {'screen_name': 'GregHands', 'name': 'Greg Hands', 'id': '125270251'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}, {'screen_name': 'HouseofCommons', 'name': 'UK House of Commons', 'id': '950249762'}]",,,,,MattHancock
1401919478586355712,1401899376889548803,2021-06-07 16:10:24 BST,2021-06-07,16:10:24,100,20712024,elaineyp_,Elaine 🌸🐝😎,,@EssexPR @Twitter Definitely misinformation Matt Hancock currently saying those in hospital haven’t been vaccinated so it might still be looking good for 21st June 🙏🏻,en,[],[],[],2,0,1,[],[],https://twitter.com/ElaineyP_/status/1401919478586355712,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'EssexPR', 'name': 'Adam Brooks', 'id': '41702018'}, {'screen_name': 'Twitter', 'name': 'Twitter', 'id': '783214'}]",,,,,MattHancock
1401915678668603398,1401641449305907207,2021-06-07 15:55:18 BST,2021-06-07,15:55:18,100,2957583275,dannybroadbent1,Daniel Broadbent,,@SevernSearcher @liamyoung @boulezian @MattHancock This is obviously just what Johnson wants. Denying and deflecting the truth has worked so far for them,en,[],[],[],0,0,0,[],[],https://twitter.com/Dannybroadbent1/status/1401915678668603398,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'SevernSearcher', 'name': 'Barrie Noble', 'id': '366247843'}, {'screen_name': 'liamyoung', 'name': 'Liam Young', 'id': '170291358'}, {'screen_name': 'boulezian', 'name': 'Mark Berry', 'id': '27687745'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401915166015606786,1401915166015606786,2021-06-07 15:53:16 BST,2021-06-07,15:53:16,100,1134294762,cityzenalex,Alex ✠,,Yes @MattHancock June 21st.,en,"[{'screen_name': 'matthancock', 'name': 'matt hancock', 'id': '19825835'}]",[],[],0,0,0,[],[],https://twitter.com/CityzenAlex/status/1401915166015606786,False,https://twitter.com/politicsforali/status/1401914941620342787,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
1401913999009226757,1401913999009226757,2021-06-07 15:48:38 BST,2021-06-07,15:48:38,100,20678866,mennewsdesk,Manchester News MEN,,"Vaccines to open up to over 25s from tomorrow, Matt Hancock says  https://t.co/72KBwBzGaS",en,[],['https://www.manchestereveningnews.co.uk/news/uk-news/commons-live-matt-hancock-delivers-20759596'],[],1,0,1,[],[],https://twitter.com/MENnewsdesk/status/1401913999009226757,False,,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
1401913522175492099,1401913522175492099,2021-06-07 15:46:44 BST,2021-06-07,15:46:44,100,15893984,mshafiquk,Mohammed Shafiq,,BREAKING NEWS: Matt Hancock the Health Secretary announced the Vaccine rollout in England will be extended to all over-25s from tomorrow. #coronavirusuk,en,[],[],[],3,4,17,['coronavirusuk'],[],https://twitter.com/mshafiquk/status/1401913522175492099,False,,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
1401912244007489537,1401852746215702534,2021-06-07 15:41:39 BST,2021-06-07,15:41:39,100,791631056,sullisms,Sheila Sullivan #GTTO#PalestineLives,,@AngelaRayner @KlemesherMrA @MattHancock You and the leadership have facilitated this shitstorm of a govt. no leadership no policies in fact nothing. Embarrassing.,en,[],[],[],0,0,1,[],[],https://twitter.com/sullisms/status/1401912244007489537,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'AngelaRayner', 'name': 'Angela Rayner', 'id': '222748037'}, {'screen_name': 'KlemesherMrA', 'name': '.', 'id': '855094495'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401906810202767361,1401603611583561739,2021-06-07 15:20:04 BST,2021-06-07,15:20:04,100,3372014985,lizzie_wizzles,Lizzie Wizzles,,"@Jo_Coburn @MattHancock @CouteurEmily How excited would we be to meet JoCo, though?! Hat Mancock: not so much. 🤡",en,[],[],[],1,0,1,[],[],https://twitter.com/Lizzie_Wizzles/status/1401906810202767361,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'Jo_Coburn', 'name': 'Jo Coburn', 'id': '319593936'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401904994895413253,1401904994895413253,2021-06-07 15:12:51 BST,2021-06-07,15:12:51,100,632329542,fixedwingguy,Stuart Lomas,,"A Monday Poll Given Matt Hancock has made it clear ' he is open to delaying Freedom Day on 21st June' if it is announced it will be delayed, what will your reaction be?",en,[],[],[],0,0,0,[],[],https://twitter.com/FixedWingGuy/status/1401904994895413253,False,,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
